ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
OldIcelandic-14_long-1-1,OldIcelandic-14_long-1,langr,421,false,expert,Holm2017,,,
Bokmal-14_long-1-1,Bokmal-14_long-1,lang,421,false,expert,Holm2017,,,
Italian-14_long-1-1,Italian-14_long-1,lungo,421,false,expert,Holm2017,,,
Latin-14_long-1-1,Latin-14_long-1,longus,421,false,expert,Holm2017,,,
Albanian-14_long-1-1,Albanian-14_long-1,gjatë,421,false,expert,Holm2017,,,
AncientGreek-14_long-1-1,AncientGreek-14_long-1,δολιχός,421,false,expert,Holm2017,,,
Hittite-14_long-1-1,Hittite-14_long-1,taluki,421,false,expert,Holm2017,,,
Avestan-14_long-1-1,Avestan-14_long-1,darǝga,421,false,expert,Holm2017,,,
VedicSanskrit-14_long-1-1,VedicSanskrit-14_long-1,dīrghá,421,false,expert,Holm2017,,,
Hindi-14_long-1-1,Hindi-14_long-1,(dīrghá),421,false,expert,Holm2017,,,
OldIrish-14_long-1-1,OldIrish-14_long-1,fota,422,false,expert,Holm2017,,,
ModernIrish-14_long-1-1,ModernIrish-14_long-1,fada,422,false,expert,Holm2017,,,
ModernGreek-14_long-1-1,ModernGreek-14_long-1,μακρύς,423,false,expert,Holm2017,,,
ModernArmenian-14_long-1-1,ModernArmenian-14_long-1,(j)erkar(in),424,false,expert,Holm2017,,,
ModernArmenian-14_long-2-1,ModernArmenian-14_long-2,(barjr_‚tall‘),425,false,expert,Holm2017,,,
Hittite-14_long-2-1,Hittite-14_long-2,(parkus_‘tall’),425,false,expert,Holm2017,,,
TocharianB-14_long-1-1,TocharianB-14_long-1,B_pärkare,425,false,expert,Holm2017,,,
Avestan-14_long-2-1,Avestan-14_long-2,(bərəzant_‘tall’),425,false,expert,Holm2017,,,
VedicSanskrit-14_long-2-1,VedicSanskrit-14_long-2,(bṛhant),425,false,expert,Holm2017,,,
Hittite-14_long-3-1,Hittite-14_long-3,-,426,false,expert,Holm2017,,,
Hindi-14_long-2-1,Hindi-14_long-2,lambā,426,false,expert,Holm2017,,,
Russian-22_louse-1-1,Russian-22_louse-1,вошь_(Луиш_bio),427,false,expert,Holm2017,,,
Lithuanian-22_louse-1-1,Lithuanian-22_louse-1,utė̃-lė,427,false,expert,Holm2017,,,
OldIcelandic-22_louse-1-1,OldIcelandic-22_louse-1,lús,427,false,expert,Holm2017,,,
Bokmal-22_louse-1-1,Bokmal-22_louse-1,lus,427,false,expert,Holm2017,,,
TocharianB-22_louse-1-1,TocharianB-22_louse-1,(luwa),427,false,expert,Holm2017,,,
Avestan-22_louse-1-1,Avestan-22_louse-1,"St,Ri_-_na",427,false,expert,Holm2017,,,
VedicSanskrit-22_louse-1-1,VedicSanskrit-22_louse-1,yūkā,427,false,expert,Holm2017,,,
Hindi-22_louse-1-1,Hindi-22_louse-1,jū̃,427,false,expert,Holm2017,,,
OldIrish-22_louse-1-1,OldIrish-22_louse-1,[sar],428,false,expert,Holm2017,,,
OldIrish-22_louse-2-1,OldIrish-22_louse-2,(míl_étgudo),429,false,expert,Holm2017,,,
ModernIrish-22_louse-1-1,ModernIrish-22_louse-1,míol,429,false,expert,Holm2017,,,
Italian-22_louse-1-1,Italian-22_louse-1,pidocchio,430,false,expert,Holm2017,,,
Latin-22_louse-1-1,Latin-22_louse-1,pēdi(culu)s,430,false,expert,Holm2017,,,
Albanian-22_louse-1-1,Albanian-22_louse-1,morri,431,false,expert,Holm2017,,,
AncientGreek-22_louse-1-1,AncientGreek-22_louse-1,φθείρ,432,false,expert,Holm2017,,,
ModernGreek-22_louse-1-1,ModernGreek-22_louse-1,ψείρα,432,false,expert,Holm2017,,,
Albanian-22_louse-2-1,Albanian-22_louse-2,Pok(ergjiz),433,false,expert,Holm2017,,,
ModernArmenian-22_louse-1-1,ModernArmenian-22_louse-1,(v)oǰil,433,false,expert,Holm2017,,,
Hittite-22_louse-1-1,Hittite-22_louse-1,G,434,false,expert,Holm2017,,,
TocharianB-22_louse-2-1,TocharianB-22_louse-2,[B_pärśeri],435,false,expert,Holm2017,,,
Avestan-22_louse-2-1,Avestan-22_louse-2,spiš-,436,false,expert,Holm2017,,,
ModernIrish-22_louse-2-1,ModernIrish-22_louse-2,(cnis),437,false,expert,Holm2017,,,
Latin-17_man-1-1,Latin-17_man-1,(Osc:nerum),438,false,expert,Holm2017,,,
Albanian-17_man-1-1,Albanian-17_man-1,(njeri),438,false,expert,Holm2017,,,
AncientGreek-17_man-1-1,AncientGreek-17_man-1,ἀνήρ,438,false,expert,Holm2017,,,
ModernGreek-17_man-1-1,ModernGreek-17_man-1,άνδρας,438,false,expert,Holm2017,,,
ModernArmenian-17_man-1-1,ModernArmenian-17_man-1,(P:_air),438,false,expert,Holm2017,,,
Avestan-17_man-1-1,Avestan-17_man-1,nar,438,false,expert,Holm2017,,,
VedicSanskrit-17_man-1-1,VedicSanskrit-17_man-1,nár,438,false,expert,Holm2017,,,
Hindi-17_man-1-1,Hindi-17_man-1,nar,438,false,expert,Holm2017,,,
Lithuanian-17_man-1-1,Lithuanian-17_man-1,výras,439,false,expert,Holm2017,,,
OldIcelandic-17_man-1-1,OldIcelandic-17_man-1,(verr),439,false,expert,Holm2017,,,
OldIrish-17_man-1-1,OldIrish-17_man-1,fer,439,false,expert,Holm2017,,,
ModernIrish-17_man-1-1,ModernIrish-17_man-1,fear,439,false,expert,Holm2017,,,
Latin-17_man-2-1,Latin-17_man-2,vir,439,false,expert,Holm2017,,,
Avestan-17_man-2-1,Avestan-17_man-2,(vīra),439,false,expert,Holm2017,,,
VedicSanskrit-17_man-2-1,VedicSanskrit-17_man-2,(vīrá),439,false,expert,Holm2017,,,
Russian-17_man-1-1,Russian-17_man-1,mužčina,440,false,expert,Holm2017,,,
Bokmal-17_man-1-1,Bokmal-17_man-1,mann,440,false,expert,Holm2017,,,
VedicSanskrit-17_man-3-1,VedicSanskrit-17_man-3,(mánu-),440,false,expert,Holm2017,,,
OldIcelandic-17_man-2-1,OldIcelandic-17_man-2,karl,441,false,expert,Holm2017,,,
Italian-17_man-1-1,Italian-17_man-1,uomo,442,false,expert,Holm2017,,,
Latin-17_man-3-1,Latin-17_man-3,(homo),442,false,expert,Holm2017,,,
Albanian-17_man-2-1,Albanian-17_man-2,būrrë,443,false,expert,Holm2017,,,
ModernArmenian-17_man-2-1,ModernArmenian-17_man-2,tġamard,444,false,expert,Holm2017,,,
Hittite-17_man-1-1,Hittite-17_man-1,pesan,445,false,expert,Holm2017,,,
TocharianB-17_man-1-1,TocharianB-17_man-1,B_eṅkwe,446,false,expert,Holm2017,,,
Avestan-17_man-3-1,Avestan-17_man-3,(mašya),447,false,expert,Holm2017,,,
Hindi-17_man-2-1,Hindi-17_man-2,[ādmī],448,false,expert,Holm2017,,,
OldIcelandic-10_many-1-1,OldIcelandic-10_many-1,(fjǫl),449,false,expert,Holm2017,,,
OldIrish-10_many-1-1,OldIrish-10_many-1,il-,449,false,expert,Holm2017,,,
ModernIrish-10_many-1-1,ModernIrish-10_many-1,a_lán,449,false,expert,Holm2017,,,
Latin-10_many-1-1,Latin-10_many-1,(plēnus),449,false,expert,Holm2017,,,
AncientGreek-10_many-1-1,AncientGreek-10_many-1,πολύί,449,false,expert,Holm2017,,,
ModernGreek-10_many-1-1,ModernGreek-10_many-1,πολ-ι,449,false,expert,Holm2017,,,
Avestan-10_many-1-1,Avestan-10_many-1,paru,449,false,expert,Holm2017,,,
VedicSanskrit-10_many-1-1,VedicSanskrit-10_many-1,purú,449,false,expert,Holm2017,,,
Russian-10_many-1-1,Russian-10_many-1,многие,450,false,expert,Holm2017,,,
OldIcelandic-10_many-2-1,OldIcelandic-10_many-2,margir,450,false,expert,Holm2017,,,
Bokmal-10_many-1-1,Bokmal-10_many-1,mange,450,false,expert,Holm2017,,,
AncientGreek-10_many-2-1,AncientGreek-10_many-2,(μέγας),451,false,expert,Holm2017,,,
Hittite-10_many-1-1,Hittite-10_many-1,mēkki_24,451,false,expert,Holm2017,,,
TocharianB-10_many-1-1,TocharianB-10_many-1,māk(a)_24,451,false,expert,Holm2017,,,
Avestan-10_many-2-1,Avestan-10_many-2,(māk-),451,false,expert,Holm2017,,,
VedicSanskrit-10_many-2-1,VedicSanskrit-10_many-2,(máhi),451,false,expert,Holm2017,,,
Lithuanian-10_many-1-1,Lithuanian-10_many-1,daũg,452,false,expert,Holm2017,,,
Italian-10_many-1-1,Italian-10_many-1,molti,453,false,expert,Holm2017,,,
Latin-10_many-2-1,Latin-10_many-2,multi,453,false,expert,Holm2017,,,
Albanian-10_many-1-1,Albanian-10_many-1,[shūmë]L,454,false,expert,Holm2017,,,
ModernArmenian-10_many-1-1,ModernArmenian-10_many-1,[šat],455,false,expert,Holm2017,,,
VedicSanskrit-10_many-3-1,VedicSanskrit-10_many-3,(bahú),456,false,expert,Holm2017,,,
Hindi-10_many-1-1,Hindi-10_many-1,bahut,456,false,expert,Holm2017,,,
Lithuanian-73_moon-1-1,Lithuanian-73_moon-1,mė́nulis,457,false,expert,Holm2017,,,
OldIcelandic-73_moon-1-1,OldIcelandic-73_moon-1,máni,457,false,expert,Holm2017,,,
Bokmal-73_moon-1-1,Bokmal-73_moon-1,måne,457,false,expert,Holm2017,,,
AncientGreek-73_moon-1-1,AncientGreek-73_moon-1,(μήνη),457,false,expert,Holm2017,,,
TocharianB-73_moon-1-1,TocharianB-73_moon-1,mañ;meñe,457,false,expert,Holm2017,,,
Avestan-73_moon-1-1,Avestan-73_moon-1,mā̊(ŋha-),457,false,expert,Holm2017,,,
VedicSanskrit-73_moon-1-1,VedicSanskrit-73_moon-1,mā́s,457,false,expert,Holm2017,,,
Russian-73_moon-1-1,Russian-73_moon-1,лунá,458,false,expert,Holm2017,,,
Italian-73_moon-1-1,Italian-73_moon-1,luna,458,false,expert,Holm2017,,,
Latin-73_moon-1-1,Latin-73_moon-1,lūna,458,false,expert,Holm2017,,,
ModernArmenian-73_moon-1-1,ModernArmenian-73_moon-1,lusin,458,false,expert,Holm2017,,,
Albanian-73_moon-1-1,Albanian-73_moon-1,hënë,459,false,expert,Holm2017,,,
VedicSanskrit-73_moon-2-1,VedicSanskrit-73_moon-2,(candrá-),459,false,expert,Holm2017,,,
Hindi-73_moon-1-1,Hindi-73_moon-1,"cā̃d,_chānd",459,false,expert,Holm2017,,,
OldIrish-73_moon-1-1,OldIrish-73_moon-1,ésca,460,false,expert,Holm2017,,,
ModernIrish-73_moon-1-1,ModernIrish-73_moon-1,gealach,461,false,expert,Holm2017,,,
AncientGreek-73_moon-2-1,AncientGreek-73_moon-2,σελήνη,462,false,expert,Holm2017,,,
ModernGreek-73_moon-1-1,ModernGreek-73_moon-1,φεγγάρι,463,false,expert,Holm2017,,,
Hittite-73_moon-1-1,Hittite-73_moon-1,arma,464,false,expert,Holm2017,,,
Russian-86_mountain-1-1,Russian-86_mountain-1,гора,465,false,expert,Holm2017,,,
Lithuanian-86_mountain-1-1,Lithuanian-86_mountain-1,(nugarà),465,false,expert,Holm2017,,,
Albanian-86_mountain-1-1,Albanian-86_mountain-1,(gur),465,false,expert,Holm2017,,,
AncientGreek-86_mountain-1-1,AncientGreek-86_mountain-1,(δειρός),465,false,expert,Holm2017,,,
Avestan-86_mountain-1-1,Avestan-86_mountain-1,gairi-,465,false,expert,Holm2017,,,
VedicSanskrit-86_mountain-1-1,VedicSanskrit-86_mountain-1,girí,465,false,expert,Holm2017,,,
Lithuanian-86_mountain-2-1,Lithuanian-86_mountain-2,kálna-s,466,false,expert,Holm2017,,,
Latin-86_mountain-1-1,Latin-86_mountain-1,(collis),466,false,expert,Holm2017,,,
AncientGreek-86_mountain-2-1,AncientGreek-86_mountain-2,(κολωνός),466,false,expert,Holm2017,,,
ModernArmenian-86_mountain-1-1,ModernArmenian-86_mountain-1,le(a)ṙ(n)?,466,false,expert,Holm2017,,,
Hittite-86_mountain-1-1,Hittite-86_mountain-1,(kalm-ara)??,466,false,expert,Holm2017,,,
OldIcelandic-86_mountain-1-1,OldIcelandic-86_mountain-1,fjall,467,false,expert,Holm2017,,,
Bokmal-86_mountain-1-1,Bokmal-86_mountain-1,fjell,467,false,expert,Holm2017,,,
OldIrish-86_mountain-1-1,OldIrish-86_mountain-1,slíab,468,false,expert,Holm2017,,,
ModernIrish-86_mountain-1-1,ModernIrish-86_mountain-1,sliabh,468,false,expert,Holm2017,,,
ModernArmenian-86_mountain-2-1,ModernArmenian-86_mountain-2,(sar_‘summit’),468,false,expert,Holm2017,,,
OldIrish-86_mountain-2-1,OldIrish-86_mountain-2,(moned),469,false,expert,Holm2017,,,
ModernIrish-86_mountain-2-1,ModernIrish-86_mountain-2,-,469,false,expert,Holm2017,,,
Italian-86_mountain-1-1,Italian-86_mountain-1,montagna,469,false,expert,Holm2017,,,
Latin-86_mountain-2-1,Latin-86_mountain-2,mōns,469,false,expert,Holm2017,,,
Albanian-86_mountain-2-1,Albanian-86_mountain-2,-,469,false,expert,Holm2017,,,
OldIrish-86_mountain-3-1,OldIrish-86_mountain-3,(mell),470,false,expert,Holm2017,,,
ModernIrish-86_mountain-3-1,ModernIrish-86_mountain-3,-,470,false,expert,Holm2017,,,
Albanian-86_mountain-3-1,Albanian-86_mountain-3,mal-i,470,false,expert,Holm2017,,,
AncientGreek-86_mountain-3-1,AncientGreek-86_mountain-3,ὄρος,471,false,expert,Holm2017,,,
ModernGreek-86_mountain-1-1,ModernGreek-86_mountain-1,βουνό,472,false,expert,Holm2017,,,
ModernIrish-86_mountain-4-1,ModernIrish-86_mountain-4,-,473,false,expert,Holm2017,,,
Hittite-86_mountain-2-1,Hittite-86_mountain-2,G,473,false,expert,Holm2017,,,
ModernIrish-86_mountain-5-1,ModernIrish-86_mountain-5,-,474,false,expert,Holm2017,,,
TocharianB-86_mountain-1-1,TocharianB-86_mountain-1,[B_ṣale],474,false,expert,Holm2017,,,
ModernIrish-86_mountain-6-1,ModernIrish-86_mountain-6,-,475,false,expert,Holm2017,,,
Hittite-86_mountain-3-1,Hittite-86_mountain-3,(peru-n_‘rock’),475,false,expert,Holm2017,,,
Avestan-86_mountain-2-1,Avestan-86_mountain-2,(paurvat-),475,false,expert,Holm2017,,,
VedicSanskrit-86_mountain-2-1,VedicSanskrit-86_mountain-2,(parvata),475,false,expert,Holm2017,,,
Hindi-86_mountain-1-1,Hindi-86_mountain-1,parvat,475,false,expert,Holm2017,,,
ModernIrish-86_mountain-7-1,ModernIrish-86_mountain-7,-,476,false,expert,Holm2017,,,
Hindi-86_mountain-2-1,Hindi-86_mountain-2,(pahāṛ),476,false,expert,Holm2017,,,
Russian-42_mouth-1-1,Russian-42_mouth-1,(usta),477,false,expert,Holm2017,,,
Lithuanian-42_mouth-1-1,Lithuanian-42_mouth-1,(austo),477,false,expert,Holm2017,,,
Latin-42_mouth-1-1,Latin-42_mouth-1,ōs,477,false,expert,Holm2017,,,
Hittite-42_mouth-1-1,Hittite-42_mouth-1,á(y)is,477,false,expert,Holm2017,,,
Avestan-42_mouth-1-1,Avestan-42_mouth-1,āh,477,false,expert,Holm2017,,,
VedicSanskrit-42_mouth-1-1,VedicSanskrit-42_mouth-1,ā́s,477,false,expert,Holm2017,,,
Russian-42_mouth-2-1,Russian-42_mouth-2,рот,478,false,expert,Holm2017,,,
Lithuanian-42_mouth-2-1,Lithuanian-42_mouth-2,burnà,479,false,expert,Holm2017,,,
ModernArmenian-42_mouth-1-1,ModernArmenian-42_mouth-1,beran,479,false,expert,Holm2017,,,
OldIcelandic-42_mouth-1-1,OldIcelandic-42_mouth-1,munnr,480,false,expert,Holm2017,,,
Bokmal-42_mouth-1-1,Bokmal-42_mouth-1,munn,480,false,expert,Holm2017,,,
Latin-42_mouth-2-1,Latin-42_mouth-2,(mentum),480,false,expert,Holm2017,,,
OldIrish-42_mouth-1-1,OldIrish-42_mouth-1,bél(ā),481,false,expert,Holm2017,,,
ModernIrish-42_mouth-1-1,ModernIrish-42_mouth-1,béal,481,false,expert,Holm2017,,,
Italian-42_mouth-1-1,Italian-42_mouth-1,[bocca]L3<,482,false,expert,Holm2017,,,
Latin-42_mouth-3-1,Latin-42_mouth-3,(bucca),482,false,expert,Holm2017,,,
Albanian-42_mouth-1-1,Albanian-42_mouth-1,[gōjë]_L,483,false,expert,Holm2017,,,
AncientGreek-42_mouth-1-1,AncientGreek-42_mouth-1,στόμα,484,false,expert,Holm2017,,,
ModernGreek-42_mouth-1-1,ModernGreek-42_mouth-1,στόμα,484,false,expert,Holm2017,,,
TocharianB-42_mouth-1-1,TocharianB-42_mouth-1,koy(n),485,false,expert,Holm2017,,,
VedicSanskrit-42_mouth-2-1,VedicSanskrit-42_mouth-2,(mukha),486,false,expert,Holm2017,,,
Hindi-42_mouth-1-1,Hindi-42_mouth-1,[mũh],486,false,expert,Holm2017,,,
Russian-45_nailsclaw-1-1,Russian-45_nailsclaw-1,nogotь,487,false,expert,Holm2017,,,
Lithuanian-45_nailsclaw-1-1,Lithuanian-45_nailsclaw-1,nãgas,487,false,expert,Holm2017,,,
OldIcelandic-45_nailsclaw-1-1,OldIcelandic-45_nailsclaw-1,nagl,487,false,expert,Holm2017,,,
Bokmal-45_nailsclaw-1-1,Bokmal-45_nailsclaw-1,negl,487,false,expert,Holm2017,,,
OldIrish-45_nailsclaw-1-1,OldIrish-45_nailsclaw-1,ingen,487,false,expert,Holm2017,,,
ModernIrish-45_nailsclaw-1-1,ModernIrish-45_nailsclaw-1,ionga,487,false,expert,Holm2017,,,
Italian-45_nailsclaw-1-1,Italian-45_nailsclaw-1,unghia,487,false,expert,Holm2017,,,
Latin-45_nailsclaw-1-1,Latin-45_nailsclaw-1,unguis,487,false,expert,Holm2017,,,
Albanian-45_nailsclaw-1-1,Albanian-45_nailsclaw-1,-,487,false,expert,Holm2017,,,
AncientGreek-45_nailsclaw-1-1,AncientGreek-45_nailsclaw-1,ὄνυξ,487,false,expert,Holm2017,,,
ModernGreek-45_nailsclaw-1-1,ModernGreek-45_nailsclaw-1,νύχι_(+),487,false,expert,Holm2017,,,
ModernArmenian-45_nailsclaw-1-1,ModernArmenian-45_nailsclaw-1,eġung,487,false,expert,Holm2017,,,
Hittite-45_nailsclaw-1-1,Hittite-45_nailsclaw-1,sankuwāi,487,false,expert,Holm2017,,,
TocharianB-45_nailsclaw-1-1,TocharianB-45_nailsclaw-1,mekwa,487,false,expert,Holm2017,,,
Avestan-45_nailsclaw-1-1,Avestan-45_nailsclaw-1,(I-I_nakh-_nur_Per),487,false,expert,Holm2017,,,
VedicSanskrit-45_nailsclaw-1-1,VedicSanskrit-45_nailsclaw-1,nakh,487,false,expert,Holm2017,,,
Hindi-45_nailsclaw-1-1,Hindi-45_nailsclaw-1,nakh,487,false,expert,Holm2017,,,
Albanian-45_nailsclaw-2-1,Albanian-45_nailsclaw-2,thua_(çapua),488,false,expert,Holm2017,,,
Avestan-45_nailsclaw-2-1,Avestan-45_nailsclaw-2,BH:_srū-,489,false,expert,Holm2017,,,
ModernArmenian-45_nailsclaw-2-1,ModernArmenian-45_nailsclaw-2,[čank]?,490,false,expert,Holm2017,,,
Hindi-45_nailsclaw-2-1,Hindi-45_nailsclaw-2,[changul]-,490,false,expert,Holm2017,,,
Russian-100_name-1-1,Russian-100_name-1,имя,491,false,expert,Holm2017,,,
Lithuanian-100_name-1-1,Lithuanian-100_name-1,(emnes),491,false,expert,Holm2017,,,
OldIcelandic-100_name-1-1,OldIcelandic-100_name-1,nafn,491,false,expert,Holm2017,,,
Bokmal-100_name-1-1,Bokmal-100_name-1,[navn],491,false,expert,Holm2017,,,
OldIrish-100_name-1-1,OldIrish-100_name-1,ainmm,491,false,expert,Holm2017,,,
ModernIrish-100_name-1-1,ModernIrish-100_name-1,ainm,491,false,expert,Holm2017,,,
Italian-100_name-1-1,Italian-100_name-1,nome,491,false,expert,Holm2017,,,
Latin-100_name-1-1,Latin-100_name-1,nōmen,491,false,expert,Holm2017,,,
Albanian-100_name-1-1,Albanian-100_name-1,émër,491,false,expert,Holm2017,,,
AncientGreek-100_name-1-1,AncientGreek-100_name-1,ὄνομα,491,false,expert,Holm2017,,,
ModernGreek-100_name-1-1,ModernGreek-100_name-1,όνομα,491,false,expert,Holm2017,,,
ModernArmenian-100_name-1-1,ModernArmenian-100_name-1,anun,491,false,expert,Holm2017,,,
Hittite-100_name-1-1,Hittite-100_name-1,lāman,491,false,expert,Holm2017,,,
TocharianB-100_name-1-1,TocharianB-100_name-1,ñem,491,false,expert,Holm2017,,,
Avestan-100_name-1-1,Avestan-100_name-1,nāma(n),491,false,expert,Holm2017,,,
VedicSanskrit-100_name-1-1,VedicSanskrit-100_name-1,nā́man,491,false,expert,Holm2017,,,
Hindi-100_name-1-1,Hindi-100_name-1,nām,491,false,expert,Holm2017,,,
Lithuanian-100_name-2-1,Lithuanian-100_name-2,vardas,492,false,expert,Holm2017,,,
Hittite-100_name-2-1,Hittite-100_name-2,-,492,false,expert,Holm2017,,,
OldIrish-50_neck-1-1,OldIrish-50_neck-1,(muiné),493,false,expert,Holm2017,,,
ModernIrish-50_neck-1-1,ModernIrish-50_neck-1,muineál,493,false,expert,Holm2017,,,
Avestan-50_neck-1-1,Avestan-50_neck-1,manaoʮrī,493,false,expert,Holm2017,,,
VedicSanskrit-50_neck-1-1,VedicSanskrit-50_neck-1,"(mányā_),_manaoθrī",493,false,expert,Holm2017,,,
Lithuanian-50_neck-1-1,Lithuanian-50_neck-1,kãklas,494,false,expert,Holm2017,,,
OldIcelandic-50_neck-1-1,OldIcelandic-50_neck-1,hals,494,false,expert,Holm2017,,,
Bokmal-50_neck-1-1,Bokmal-50_neck-1,hals,494,false,expert,Holm2017,,,
Italian-50_neck-1-1,Italian-50_neck-1,collo,494,false,expert,Holm2017,,,
Latin-50_neck-1-1,Latin-50_neck-1,collum,494,false,expert,Holm2017,,,
TocharianB-50_neck-1-1,TocharianB-50_neck-1,[ś-?],494,false,expert,Holm2017,,,
Russian-50_neck-1-1,Russian-50_neck-1,шея,495,false,expert,Holm2017,,,
Albanian-50_neck-1-1,Albanian-50_neck-1,(zverk-),495,false,expert,Holm2017,,,
Avestan-50_neck-2-1,Avestan-50_neck-2,St:_griva?_(garǝman),495,false,expert,Holm2017,,,
VedicSanskrit-50_neck-2-1,VedicSanskrit-50_neck-2,(grīvā́_),495,false,expert,Holm2017,,,
OldIrish-50_neck-2-1,OldIrish-50_neck-2,brá(i)g(a)e,496,false,expert,Holm2017,,,
ModernIrish-50_neck-2-1,ModernIrish-50_neck-2,(braid),496,false,expert,Holm2017,,,
Avestan-50_neck-3-1,Avestan-50_neck-3,UT_barəša-,496,false,expert,Holm2017,,,
Albanian-50_neck-2-1,Albanian-50_neck-2,[qafë]L,497,false,expert,Holm2017,,,
AncientGreek-50_neck-1-1,AncientGreek-50_neck-1,αὐχήν,498,false,expert,Holm2017,,,
ModernArmenian-50_neck-1-1,ModernArmenian-50_neck-1,viz,498,false,expert,Holm2017,,,
ModernGreek-50_neck-1-1,ModernGreek-50_neck-1,λαιμός,499,false,expert,Holm2017,,,
Hittite-50_neck-1-1,Hittite-50_neck-1,ku(wa)ttar,500,false,expert,Holm2017,,,
TocharianB-50_neck-2-1,TocharianB-50_neck-2,krāñi,501,false,expert,Holm2017,,,
Hindi-50_neck-1-1,Hindi-50_neck-1,[gardan],502,false,expert,Holm2017,,,
Russian-96_new-1-1,Russian-96_new-1,новый,503,false,expert,Holm2017,,,
Lithuanian-96_new-1-1,Lithuanian-96_new-1,naũjas,503,false,expert,Holm2017,,,
OldIcelandic-96_new-1-1,OldIcelandic-96_new-1,nýr,503,false,expert,Holm2017,,,
Bokmal-96_new-1-1,Bokmal-96_new-1,ny,503,false,expert,Holm2017,,,
OldIrish-96_new-1-1,OldIrish-96_new-1,"nūë,_núa",503,false,expert,Holm2017,,,
ModernIrish-96_new-1-1,ModernIrish-96_new-1,nua,503,false,expert,Holm2017,,,
Italian-96_new-1-1,Italian-96_new-1,nuovo,503,false,expert,Holm2017,,,
Latin-96_new-1-1,Latin-96_new-1,novus,503,false,expert,Holm2017,,,
AncientGreek-96_new-1-1,AncientGreek-96_new-1,νέ(F)ος,503,false,expert,Holm2017,,,
ModernArmenian-96_new-1-1,ModernArmenian-96_new-1,nor,503,false,expert,Holm2017,,,
Hittite-96_new-1-1,Hittite-96_new-1,nēwa,503,false,expert,Holm2017,,,
TocharianB-96_new-1-1,TocharianB-96_new-1,ñu-(we),503,false,expert,Holm2017,,,
Avestan-96_new-1-1,Avestan-96_new-1,nava,503,false,expert,Holm2017,,,
VedicSanskrit-96_new-1-1,VedicSanskrit-96_new-1,náva,503,false,expert,Holm2017,,,
Hindi-96_new-1-1,Hindi-96_new-1,nayā,503,false,expert,Holm2017,,,
Albanian-96_new-1-1,Albanian-96_new-1,i_ri,504,false,expert,Holm2017,,,
ModernGreek-96_new-1-1,ModernGreek-96_new-1,καιν(ούργι)ος,505,false,expert,Holm2017,,,
Russian-92_night-1-1,Russian-92_night-1,ночь,506,false,expert,Holm2017,,,
Lithuanian-92_night-1-1,Lithuanian-92_night-1,naktìs,506,false,expert,Holm2017,,,
OldIcelandic-92_night-1-1,OldIcelandic-92_night-1,nótt,506,false,expert,Holm2017,,,
Bokmal-92_night-1-1,Bokmal-92_night-1,natt,506,false,expert,Holm2017,,,
OldIrish-92_night-1-1,OldIrish-92_night-1,?(nocht_),506,false,expert,Holm2017,,,
Italian-92_night-1-1,Italian-92_night-1,notte,506,false,expert,Holm2017,,,
Latin-92_night-1-1,Latin-92_night-1,nox,506,false,expert,Holm2017,,,
Albanian-92_night-1-1,Albanian-92_night-1,nātë,506,false,expert,Holm2017,,,
AncientGreek-92_night-1-1,AncientGreek-92_night-1,νύξ,506,false,expert,Holm2017,,,
ModernGreek-92_night-1-1,ModernGreek-92_night-1,νύχτα,506,false,expert,Holm2017,,,
Hittite-92_night-1-1,Hittite-92_night-1,(nekuz_‘dawn,506,false,expert,Holm2017,,,
TocharianB-92_night-1-1,TocharianB-92_night-1,(naktim),506,false,expert,Holm2017,,,
VedicSanskrit-92_night-1-1,VedicSanskrit-92_night-1,(nákt),506,false,expert,Holm2017,,,
Hittite-92_night-2-1,Hittite-92_night-2,išpant,507,false,expert,Holm2017,,,
Avestan-92_night-1-1,Avestan-92_night-1,xšap,507,false,expert,Holm2017,,,
VedicSanskrit-92_night-2-1,VedicSanskrit-92_night-2,kṣáp,507,false,expert,Holm2017,,,
OldIrish-92_night-2-1,OldIrish-92_night-2,adaig_[L?],508,false,expert,Holm2017,,,
ModernIrish-92_night-1-1,ModernIrish-92_night-1,>oíche,508,false,expert,Holm2017,,,
ModernArmenian-92_night-1-1,ModernArmenian-92_night-1,gišer,509,false,expert,Holm2017,,,
TocharianB-92_night-2-1,TocharianB-92_night-2,B_yṣīye,510,false,expert,Holm2017,,,
AncientGreek-92_night-2-1,AncientGreek-92_night-2,(ψέφος),511,false,expert,Holm2017,,,
Hindi-92_night-1-1,Hindi-92_night-1,rāt,511,false,expert,Holm2017,,,
Russian-41_nose-1-1,Russian-41_nose-1,нос,512,false,expert,Holm2017,,,
Lithuanian-41_nose-1-1,Lithuanian-41_nose-1,nósis,512,false,expert,Holm2017,,,
OldIcelandic-41_nose-1-1,OldIcelandic-41_nose-1,"(nǫs,_nasar)",512,false,expert,Holm2017,,,
Bokmal-41_nose-1-1,Bokmal-41_nose-1,[nese]<da,512,false,expert,Holm2017,,,
Italian-41_nose-1-1,Italian-41_nose-1,naso,512,false,expert,Holm2017,,,
Latin-41_nose-1-1,Latin-41_nose-1,"nāsus,_nāris",512,false,expert,Holm2017,,,
